ref_x,ref_y,ref_steering,lookahead,velocity
48.4111908680181,94.1484044798306,-0.253452464898197,6.45166549142524,7.46547535101803
48.4380325436122,94.0812900057149,-0.250406422135995,6.49431009009607,7.49593577864005
48.4644536288376,94.0140138746725,-0.245264756132294,6.56629341414788,7.54735243867706
48.5195833910943,93.8697507317193,-0.2524577588308,6.46559137636881,7.475422411692
48.5784572129644,93.709893093936,-0.250184290363134,6.49741993491613,7.49815709636866
48.610767822733,93.6196042587376,-0.246793619114416,6.54488933239818,7.53206380885584
48.6425081387629,93.5291191178692,-0.253215003965092,6.45498994448872,7.46784996034908
48.7063443184942,93.3418295696889,-0.251556209284728,6.47821307001381,7.48443790715272
48.7271045896755,93.2793505435766,-0.255132174296632,6.42814955984715,7.44867825703368
48.7476068267682,93.2167871675324,-0.25993241338823,6.36094621256477,7.4006758661177
48.7903572675609,93.0836015456087,-0.267181274827279,6.25946215241809,7.32818725172721
48.8418952377803,92.9179864345139,-0.275878651396748,6.13769888044552,7.24121348603252
48.8839648104611,92.7782374261573,-0.32063874866588,5.51105751867768,6.7936125133412
48.9414692213613,92.5796908158895,-0.319614998121372,5.52539002630079,6.80385001878628
49.011312399202,92.3250963264135,-0.316986545795026,5.56218835886963,6.83013454204974
49.0984445570471,91.9828301440129,-0.316336991973242,5.57128211237461,6.83663008026758
49.1906090147221,91.5842827437813,-0.321460241594328,5.4995566176794,6.78539758405672
49.2055928494845,91.5152799134024,-0.327592974260333,5.41369836035533,6.72407025739667
49.2202923234618,91.4462158729227,-0.335487624070381,5.30317326301466,6.64512375929619
49.2497843905068,91.3034938816473,-0.344839756648706,5.17224340691812,6.55160243351294
49.2809960162046,91.1462958152609,-0.35414170147508,5.04201617934887,6.4585829852492
49.298841217952,91.0534027850806,-0.362574800026779,4.9239527996251,6.37425199973221
49.3162617050239,90.9604290693518,-0.370267971767362,4.81624839525694,6.29732028232638
49.3466851378205,90.792545223537,-0.377522380203793,4.7146866771469,6.22477619796207
49.3831296026772,90.5817602253509,-0.384235119895272,4.6207083214662,6.15764880104729
49.4181228154992,90.3686986523654,-0.390054463406585,4.53923751230781,6.09945536593415
49.4587327900654,90.1072842832711,-0.394698197467137,4.47422523546008,6.05301802532863
49.5000725441467,89.8244179566035,-0.3979471139618,4.42874040453479,6.020528860382
49.5484783664226,89.4703239649317,-0.399481659439355,4.40725676784903,6.00518340560645
49.599221856812,89.0713943010647,-0.39876994441993,4.41722077812098,6.0123005558007
49.6163221968814,88.9304010400304,-0.395004985054668,4.46993020923465,6.04995014945332
49.6330357391744,88.7893611924341,-0.426569666009974,4.02802467586036,5.73430333990026
49.6613861915794,88.5430265946976,-0.422821528347238,4.08049860313866,5.77178471652762
49.6993370188119,88.1997805849998,-0.413275220363321,4.2141469149135,5.86724779636679
49.703663412832,88.1595332939663,-0.403819028009333,4.34653360786934,5.96180971990667
49.7079259416066,88.1192793589683,-0.394217821171153,4.48095050360385,6.05782178828847
49.7195506326422,88.0063794698367,-0.380170774469308,4.67760915742969,6.19829225530692
49.7310403871273,87.8901254673645,-0.36663451417574,4.86711680153964,6.3336548582426
49.7447990578925,87.7442327692325,-0.375660854960483,4.74074803055324,6.24339145039517
49.7476173298447,87.7129919170171,-0.371759304494347,4.79536973707914,6.28240695505653
49.7503621304787,87.6817442519307,-0.361497876716311,4.93902972597164,6.38502123283689
49.7589508003189,87.5781416251122,-0.355541127729258,5.02242421179039,6.44458872270742
49.7635287651364,87.5182772643745,-0.350598612378576,5.09161942669993,6.49401387621424
49.7677746555139,87.458384790686,-0.341244448691633,5.22257771831714,6.58755551308367
49.7747489965953,87.3481188641861,-0.351956029710313,5.07261558405562,6.48043970289687
49.7814337086352,87.2190196751238,-0.346916673774005,5.14316656716393,6.53083326225995
49.786751809755,87.0764898061527,-0.334295414104083,5.31986420254284,6.65704585895917
49.7901311782408,86.8902415863814,-0.320538728682893,5.5124577984395,6.79461271317107
49.7871383251086,86.615966050254,-0.307346240962354,5.69715262652705,6.92653759037646
49.7741944171897,86.3437710411321,-0.290121222937131,5.93830287888017,7.09878777062869
49.7520265278378,86.0825700781746,-0.293877754453265,5.88571143765428,7.06122245546735
49.7168029118686,85.798762868069,-0.288110599405456,5.96645160832361,7.11889400594544
49.6557469753108,85.4423371264853,-0.271473865826737,6.19936587842568,7.28526134173263
49.6466713694448,85.3973317665453,-0.255053406610003,6.42925230745997,7.44946593389997
49.6372687994681,85.3523890120811,-0.234195779388416,6.72125908856218,7.65804220611584
49.6130719030153,85.2433790805413,-0.211846266593439,7.03415226769186,7.88153733406561
49.5857637582599,85.1296441293014,-0.19239837360273,7.30642276956179,8.0760162639727
49.5485519359527,84.9868113492054,-0.194952738885533,7.27066165560254,8.05047261114467
49.4876671200537,84.7756820828338,-0.187070800038642,7.38100879945902,8.12929199961358
49.4316189048609,84.599763322653,-0.174574233237628,7.5559607346732,8.25425766762372
49.3406045144096,84.3412312187982,-0.163614022896011,7.70940367945584,8.36385977103989
49.317511752587,84.279878616612,-0.153764189615673,7.84730134538058,8.46235810384327
49.2939214222837,84.2187289115269,-0.137246618118102,8.07854734634658,8.62753381881899
49.2379498568588,84.0790731287101,-0.120848904902541,8.30811533136443,8.79151095097459
49.1746178300338,83.9288839612658,-0.106976158835137,8.50233377630808,8.93023841164863
49.069984868522,83.6953599710689,-0.0926288364628779,8.70319628951971,9.07371163537122
48.9745604828582,83.4949788423808,-0.0787171907370342,8.89795932968152,9.21282809262966
48.9485256984394,83.4420768543663,-0.0636854339466374,9.10840392474708,9.36314566053363
48.9221895372791,83.3893320652194,-0.051926335732111,9.27303129975045,9.48073664267889
48.8630805346478,83.2735164915856,-0.0426996843233704,9.40220441947281,9.5730031567663
48.7980355739615,83.149703814641,-0.0317342188656438,9.55572093588099,9.68265781134356
48.7108238177745,82.9888628015458,-0.0338695346159709,9.52582651537641,9.66130465384029
48.6370538145219,82.8576206574183,-0.0298906822293388,9.58153044878926,9.70109317770661
48.5736025552914,82.7486855100683,-0.0207936222864212,9.7088892879901,9.79206377713579
48.484233820464,82.6017428508696,-0.0129615930964167,9.81853769665017,9.87038406903583
48.3691404565522,82.4236496256965,-0.0113292300011834,9.84139077998343,9.88670769998816
48.1978403983694,82.1804605020927,-0.00563625394239587,9.92109244480646,9.94363746057604
47.9943917211386,81.9217108735047,-1.17239551400417e-13,9.99999999999836,9.99999999999847
47.8129827938128,81.7145101519265,-7.105427357601e-14,9.99999999999901,9.99999999999883
47.6317931955217,81.5264240369027,-4.9737991503207e-14,9.9999999999993,9.9999999999995
47.4062452720484,81.3148731083626,0,10,10
47.3834344953007,81.2947438787481,-0.00048541884952811,9.99320413610661,9.99514581150472
47.360499763613,81.2747512198813,-2.06057393370429e-13,9.99999999999712,9.99999999999737
